Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,avg_cost_for_one,Cuisine Count,Cuisines_Mean_Rating,Cuisines_Mean_Rating_Avg,Price_TableBooking
6013,Cafe Bite,1,Faridabad,50,"Parsavnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad, Faridabad",77.3144487,28.383665,['Cafe'],500,Indian Rupees(Rs.),0,0,0,0,2,3.2,2,2,19,250.0,1,[3.321194879089616],3.321194879089616,0
8153,Cafe Light,1,Faridabad,70,"Parsavnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad, Faridabad",77.3144877,28.3837046,"['Cafe', 'Chinese', 'Fast Food']",500,Indian Rupees(Rs.),0,0,0,0,2,2.8,2,2,8,250.0,3,"[3.321194879089616, 2.621023765996344, 2.5630916414904332]",2.8351034288587975,0
18471296,Little Cafe,1,Faridabad,70,"Parsavnath City Mall, Sector 12, Faridabad","Parsavnath City Mall, Sector 12, Faridabad, Faridabad",77.3145373,28.3836738,"['Fast Food', 'Beverages']",300,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,0,150.0,2,"[2.5630916414904332, 2.7401746724890828]",2.651633156989758,0
18279477,Momo-Cha,1,Faridabad,47,Sector 10,"Sector 10, Faridabad",77.3291609,28.3754863,"['North Indian', 'Chinese']",450,Indian Rupees(Rs.),0,0,0,0,1,2.8,2,2,20,225.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,0
18359331,Oregano India,1,Faridabad,62,Sector 10,"Sector 10, Faridabad",77.3266079,28.3689797,"['Fast Food', 'Chinese', 'Italian']",500,Indian Rupees(Rs.),0,0,0,0,2,3.1,2,2,11,250.0,3,"[2.5630916414904332, 2.621023765996344, 3.562041884816754]",2.915385764101177,0
301151,Sagar Bakery,1,Faridabad,48,Sector 10,"Sector 10, Faridabad",77.3270132,28.3692291,['Bakery'],150,Indian Rupees(Rs.),0,0,0,0,1,3.0,2,2,11,75.0,1,[2.4409395973154364],2.4409395973154364,0
18204479,Smugglers,1,Faridabad,52,Sector 10,"Sector 10, Faridabad",77.329628,28.3702087,['North Indian'],450,Indian Rupees(Rs.),0,1,0,0,1,3.1,2,2,7,225.0,1,[2.5104545454545453],2.5104545454545453,0
2198,Welcome,1,Faridabad,26,Sector 10,"Sector 10, Faridabad",77.3288978,28.3777541,"['North Indian', 'Chinese']",700,Indian Rupees(Rs.),1,0,0,0,2,2.9,2,2,13,350.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,2
18434243,Giani's,1,Faridabad,20,Sector 10,"Sector 10, Faridabad",77.3270132,28.3692291,"['Ice Cream', 'Desserts']",400,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,0,200.0,2,"[2.5831858407079644, 2.978866768759571]",2.7810263047337678,0
18273628,Invitation,1,Faridabad,56,Sector 10,"Sector 10, Faridabad",0.0,0.0,['North Indian'],700,Indian Rupees(Rs.),0,0,0,0,2,3.1033112582781457,0,0,3,350.0,1,[2.5104545454545453],2.5104545454545453,0
18471262,New Dilight,1,Faridabad,29,Sector 10,"Sector 10, Faridabad",77.3295018,28.3730138,"['North Indian', 'Mughlai', 'Chinese']",500,Indian Rupees(Rs.),0,0,0,0,2,3.1033112582781457,0,0,0,250.0,3,"[2.5104545454545453, 2.609949748743719, 2.621023765996344]",2.5804760200648693,0
18258480,Chimney,1,Faridabad,47,Sector 11,"Sector 11, Faridabad",77.319026,28.3725172,"['North Indian', 'Mughlai', 'Chinese']",800,Indian Rupees(Rs.),1,1,0,0,2,3.3,2,2,25,400.0,3,"[2.5104545454545453, 2.609949748743719, 2.621023765996344]",2.5804760200648693,2
9698,Chopstick,1,Faridabad,30,Sector 11,"Sector 11, Faridabad",77.3185858,28.371835,['Chinese'],300,Indian Rupees(Rs.),0,0,0,0,1,3.0,2,2,22,150.0,1,[2.621023765996344],2.621023765996344,0
8326,Hot & Tasty Chinese Food,1,Faridabad,36,Sector 11,"Sector 11, Faridabad",77.3184832,28.3719511,"['North Indian', 'Chinese']",450,Indian Rupees(Rs.),0,0,0,0,1,2.6,2,2,26,225.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,0
18270379,Sanjha Chulha,1,Faridabad,43,Sector 11,"Sector 11, Faridabad",77.32157,28.3692881,"['North Indian', 'Mughlai']",700,Indian Rupees(Rs.),0,1,0,0,2,2.9,2,2,16,350.0,2,"[2.5104545454545453, 2.609949748743719]",2.5602021470991323,0
304006,Frontier,1,Faridabad,55,Sector 12,"Sector 12, Faridabad",77.31429167,28.38339444,['Bakery'],200,Indian Rupees(Rs.),0,0,0,0,1,2.9,2,2,7,100.0,1,[2.4409395973154364],2.4409395973154364,0
308957,Oxy Lounge,1,Faridabad,56,Sector 12,"Sector 12, Faridabad",77.3244365,28.384502,"['North Indian', 'Chinese', 'Italian']",1500,Indian Rupees(Rs.),1,1,0,0,3,3.1,2,2,28,750.0,3,"[2.5104545454545453, 2.621023765996344, 3.562041884816754]",2.897840065422548,3
18427216,City Dhaba,1,Faridabad,41,Sector 12,"Sector 12, Faridabad",77.3144456,28.3811924,"['North Indian', 'Chinese']",550,Indian Rupees(Rs.),0,0,0,0,2,3.1033112582781457,0,0,0,275.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,0
18433315,Garam Masala,1,Faridabad,58,Sector 12,"Sector 12, Faridabad",0.0,0.0,"['North Indian', 'Chinese']",400,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,0,200.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,0
8266,Mittal Fast Food,1,Faridabad,35,Sector 12,"Sector 12, Faridabad",77.32425,28.38471389,['Fast Food'],100,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,0,50.0,1,[2.5630916414904332],2.5630916414904332,0
18383469,Al Bake,1,Faridabad,42,Sector 15,"Sector 15, Faridabad",77.3229299,28.395009,"['North Indian', 'Chinese']",600,Indian Rupees(Rs.),0,1,0,0,2,3.2,2,2,31,300.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,0
1367,Anupam Sweet,1,Faridabad,46,Sector 15,"Sector 15, Faridabad",77.3222568,28.3949008,"['North Indian', 'South Indian', 'Chinese', 'Fast Food', 'Mithai']",400,Indian Rupees(Rs.),0,0,0,0,1,3.4,2,2,70,200.0,5,"[2.5104545454545453, 2.469811320754717, 2.621023765996344, 2.5630916414904332, 2.0736842105263156]",2.4476130968444707,0
9650,Cafe Coffee Day,1,Faridabad,63,Sector 15,"Sector 15, Faridabad",77.3236112,28.3952671,['Cafe'],450,Indian Rupees(Rs.),0,0,0,0,1,3.3,2,2,67,225.0,1,[3.321194879089616],3.321194879089616,0
308335,Chicago Pizza,1,Faridabad,51,Sector 15,"Sector 15, Faridabad",77.3217184,28.3950296,['Pizza'],600,Indian Rupees(Rs.),0,0,0,0,2,2.7,2,2,35,300.0,1,[2.921784776902887],2.921784776902887,0
18391065,Crispy Crust,1,Faridabad,65,Sector 15,"Sector 15, Faridabad",77.3241683,28.3950992,"['North Indian', 'Chinese', 'Fast Food']",500,Indian Rupees(Rs.),0,1,0,0,2,3.4,2,2,22,250.0,3,"[2.5104545454545453, 2.621023765996344, 2.5630916414904332]",2.564856650980441,0
301193,Frontier,1,Faridabad,41,Sector 15,"Sector 15, Faridabad",77.3235114,28.3951274,['Bakery'],200,Indian Rupees(Rs.),0,0,0,0,1,3.3,2,2,17,100.0,1,[2.4409395973154364],2.4409395973154364,0
18107832,Gulab,1,Faridabad,42,Sector 15,"Sector 15, Faridabad",77.3239437,28.3952906,"['North Indian', 'South Indian', 'Fast Food', 'Street Food', 'Mithai']",600,Indian Rupees(Rs.),0,1,0,0,2,2.6,2,2,39,300.0,5,"[2.5104545454545453, 2.469811320754717, 2.5630916414904332, 2.356049822064057, 2.0736842105263156]",2.3946183080580132,0
18089254,Hunger Cure Express,1,Faridabad,33,Sector 15,"Sector 15, Faridabad",77.3217312,28.3946937,"['Fast Food', 'Beverages']",500,Indian Rupees(Rs.),0,0,0,0,2,3.3,2,2,35,250.0,2,"[2.5630916414904332, 2.7401746724890828]",2.651633156989758,0
312981,Maitre Patissier,1,Faridabad,25,Sector 15,"Sector 15, Faridabad",0.0,0.0,['Bakery'],500,Indian Rupees(Rs.),0,0,0,0,2,3.4,2,2,35,250.0,1,[2.4409395973154364],2.4409395973154364,0
18082235,Momo-Cha,1,Faridabad,43,Sector 15,"Sector 15, Faridabad",77.3224363,28.3951869,"['Chinese', 'Fast Food']",400,Indian Rupees(Rs.),0,0,0,0,1,2.7,2,2,32,200.0,2,"[2.621023765996344, 2.5630916414904332]",2.5920577037433885,0
18138421,Nirula's,1,Faridabad,58,Sector 15,"Sector 15, Faridabad",77.292179,28.452631,"['Fast Food', 'Desserts', 'Ice Cream', 'Beverages']",950,Indian Rupees(Rs.),0,0,0,0,2,2.6,2,2,14,475.0,4,"[2.5630916414904332, 2.978866768759571, 2.5831858407079644, 2.7401746724890828]",2.7163297308617627,0
18421965,The Grub House,1,Faridabad,41,Sector 15,"Sector 15, Faridabad",77.323244,28.3950834,"['Cafe', 'North Indian', 'Chinese', 'Continental']",600,Indian Rupees(Rs.),0,0,0,0,2,2.7,2,2,17,300.0,4,"[3.321194879089616, 2.5104545454545453, 2.621023765996344, 3.5187500000000003]",2.9928557976351264,0
303267,Twenty Four Seven,1,Faridabad,29,Sector 15,"Sector 15, Faridabad",77.3234608,28.3950913,"['Fast Food', 'North Indian']",300,Indian Rupees(Rs.),0,0,0,0,1,3.4,2,2,35,150.0,2,"[2.5630916414904332, 2.5104545454545453]",2.5367730934724895,0
7471,Cafe Parmesan,1,Faridabad,48,Sector 15,"Sector 15, Faridabad",77.3236479,28.3950766,['Italian'],1000,Indian Rupees(Rs.),0,0,0,0,3,4.5,5,5,799,500.0,1,[3.562041884816754],3.562041884816754,0
18219542,Briosca,1,Faridabad,42,Sector 15,"Sector 15, Faridabad",77.3234235,28.3952798,"['Bakery', 'Fast Food']",400,Indian Rupees(Rs.),0,1,0,0,1,3.6,3,3,62,200.0,2,"[2.4409395973154364, 2.5630916414904332]",2.502015619402935,0
18355112,Burger Point,1,Faridabad,30,Sector 15,"Sector 15, Faridabad",77.3220773,28.3949736,"['Burger', 'Fast Food']",300,Indian Rupees(Rs.),0,1,0,0,1,3.5,3,3,24,150.0,2,"[3.522222222222222, 2.5630916414904332]",3.0426569318563277,0
18270895,Cafe Grub Up,1,Faridabad,52,Sector 15,"Sector 15, Faridabad",77.3235233,28.395196,"['Cafe', 'American', 'Mexican', 'Italian', 'Thai']",900,Indian Rupees(Rs.),1,0,0,0,2,3.8,3,3,134,450.0,5,"[3.321194879089616, 3.6637055837563453, 3.7232044198895027, 3.562041884816754, 3.6598290598290597]",3.5859951654762554,2
18313839,Cakes At Bhawanas,1,Faridabad,36,Sector 15,"Sector 15, Faridabad",77.317231,28.393261,['Bakery'],400,Indian Rupees(Rs.),0,0,0,0,1,3.5,3,3,26,200.0,1,[2.4409395973154364],2.4409395973154364,0
5005,Chaudhary Bhojnalaya,1,Faridabad,33,Sector 15,"Sector 15, Faridabad",77.3240517,28.3953389,['North Indian'],400,Indian Rupees(Rs.),0,0,0,0,1,3.6,3,3,93,200.0,1,[2.5104545454545453],2.5104545454545453,0
1820,Chickenette,1,Faridabad,42,Sector 15,"Sector 15, Faridabad",77.3244107,28.3951035,"['Raw Meats', 'North Indian', 'Chinese', 'Fast Food']",650,Indian Rupees(Rs.),0,0,0,0,2,3.7,3,3,280,325.0,4,"[2.1526315789473687, 2.5104545454545453, 2.621023765996344, 2.5630916414904332]",2.461800382972173,0
3863,Giani,1,Faridabad,41,Sector 15,"Sector 15, Faridabad",77.3216428,28.3951385,"['Ice Cream', 'Desserts']",400,Indian Rupees(Rs.),0,0,0,0,1,3.6,3,3,70,200.0,2,"[2.5831858407079644, 2.978866768759571]",2.7810263047337678,0
9814,Green Chick Chop,1,Faridabad,38,Sector 15,"Sector 15, Faridabad",77.3244107,28.3951932,"['Raw Meats', 'North Indian', 'Fast Food']",350,Indian Rupees(Rs.),0,0,0,0,1,3.5,3,3,31,175.0,3,"[2.1526315789473687, 2.5104545454545453, 2.5630916414904332]",2.4087259219641157,0
18474912,Hash Stix,1,Faridabad,30,Sector 15,"Sector 15, Faridabad",77.32343964,28.39483205,['Fast Food'],250,Indian Rupees(Rs.),0,0,0,0,1,3.6,3,3,25,125.0,1,[2.5630916414904332],2.5630916414904332,0
18161568,Juice On Go,1,Faridabad,68,Sector 15,"Sector 15, Faridabad",77.32328642,28.39527358,"['Juices', 'Beverages']",150,Indian Rupees(Rs.),0,0,0,0,1,3.5,3,3,18,75.0,2,"[2.993103448275862, 2.7401746724890828]",2.8666390603824725,0
18416829,Keventers,1,Faridabad,60,Sector 15,"Sector 15, Faridabad",77.3218081,28.3947688,['Beverages'],400,Indian Rupees(Rs.),0,0,0,0,1,3.6,3,3,27,200.0,1,[2.7401746724890828],2.7401746724890828,0
18400756,MD's Kebabs & Curries,1,Faridabad,70,Sector 15,"Sector 15, Faridabad",77.3244107,28.395283,"['North Indian', 'Mughlai', 'Chinese']",750,Indian Rupees(Rs.),0,1,0,0,2,3.8,3,3,27,375.0,3,"[2.5104545454545453, 2.609949748743719, 2.621023765996344]",2.5804760200648693,0
301177,Perfect Bake,1,Faridabad,41,Sector 15,"Sector 15, Faridabad",77.29659833,28.43002333,"['Bakery', 'Fast Food']",400,Indian Rupees(Rs.),0,0,0,0,1,3.5,3,3,39,200.0,2,"[2.4409395973154364, 2.5630916414904332]",2.502015619402935,0
6161,Perfect Bake,1,Faridabad,41,Sector 15,"Sector 15, Faridabad",77.3231543,28.3952545,"['Bakery', 'Fast Food']",400,Indian Rupees(Rs.),0,0,0,0,1,3.6,3,3,126,200.0,2,"[2.4409395973154364, 2.5630916414904332]",2.502015619402935,0
2565,Sethi's Delicacy,1,Faridabad,41,Sector 15,"Sector 15, Faridabad",77.3244651,28.3950376,"['Fast Food', 'Bakery']",150,Indian Rupees(Rs.),0,0,0,0,1,3.8,3,3,75,75.0,2,"[2.5630916414904332, 2.4409395973154364]",2.502015619402935,0
3866,Subway,1,Faridabad,41,Sector 15,"Sector 15, Faridabad",77.3219427,28.3948264,"['American', 'Fast Food', 'Salad', 'Healthy Food']",500,Indian Rupees(Rs.),0,0,0,0,2,3.5,3,3,143,250.0,4,"[3.6637055837563453, 2.5630916414904332, 3.1655913978494623, 3.0813333333333333]",3.1184304891073937,0
18250288,Caf�� Bogchi,1,Faridabad,58,Sector 15,"Sector 15, Faridabad",77.32380275,28.39572041,"['Cafe', 'Italian', 'Mexican', 'Continental']",650,Indian Rupees(Rs.),0,1,0,0,2,4.1,4,4,153,325.0,4,"[3.321194879089616, 3.562041884816754, 3.7232044198895027, 3.5187500000000003]",3.5312977959489684,0
1430,Ashoka Restaurant,1,Faridabad,33,Sector 16,"Sector 16, Faridabad",77.3203273,28.4104693,['North Indian'],400,Indian Rupees(Rs.),0,0,0,0,1,2.9,2,2,43,200.0,1,[2.5104545454545453],2.5104545454545453,0
18393702,Baskin Robbins,1,Faridabad,48,Sector 16,"Sector 16, Faridabad",77.3201927,28.4107707,['Ice Cream'],300,Indian Rupees(Rs.),0,1,0,0,1,2.9,2,2,4,150.0,1,[2.5831858407079644],2.5831858407079644,0
6152,China Hot Pot,1,Faridabad,43,Sector 16,"Sector 16, Faridabad",77.3192063,28.4106963,"['Chinese', 'Fast Food']",400,Indian Rupees(Rs.),0,0,0,0,1,2.5,2,2,25,200.0,2,"[2.621023765996344, 2.5630916414904332]",2.5920577037433885,0
306962,Handi Chhadeyan Di,1,Faridabad,59,Sector 16,"Sector 16, Faridabad",77.3185323,28.4106593,['North Indian'],400,Indian Rupees(Rs.),0,0,0,0,1,3.1,2,2,26,200.0,1,[2.5104545454545453],2.5104545454545453,0
18445360,Hungrill,1,Faridabad,61,Sector 16,"Sector 16, Faridabad",77.3190765,28.4108198,"['North Indian', 'Chinese', 'Continental']",500,Indian Rupees(Rs.),0,0,0,0,2,3.0,2,2,4,250.0,3,"[2.5104545454545453, 2.621023765996344, 3.5187500000000003]",2.8834094371502967,0
6150,Kant Khana Khazana,1,Faridabad,38,Sector 16,"Sector 16, Faridabad",77.318667,28.4106772,['North Indian'],250,Indian Rupees(Rs.),0,0,0,0,1,3.4,2,2,22,125.0,1,[2.5104545454545453],2.5104545454545453,0
18421024,Open Yard,1,Faridabad,44,Sector 16,"Sector 16, Faridabad",77.3199015,28.4095652,"['North Indian', 'Chinese', 'Continental']",800,Indian Rupees(Rs.),1,0,0,0,2,3.3,2,2,14,400.0,3,"[2.5104545454545453, 2.621023765996344, 3.5187500000000003]",2.8834094371502967,2
18471260,Recipe Badshah,1,Faridabad,42,Sector 16,"Sector 16, Faridabad",0.0,0.0,['North Indian'],300,Indian Rupees(Rs.),0,0,0,0,1,3.1,2,2,8,150.0,1,[2.5104545454545453],2.5104545454545453,0
18367316,The Chai Cafe,1,Faridabad,43,Sector 16,"Sector 16, Faridabad",77.3185772,28.4108878,"['Cafe', 'Chinese']",400,Indian Rupees(Rs.),0,0,0,0,1,3.1,2,2,8,200.0,2,"[3.321194879089616, 2.621023765996344]",2.97110932254298,0
18466931,Apna Restaurant,1,Faridabad,44,Sector 16,"Sector 16, Faridabad",77.3190262,28.4105451,['North Indian'],400,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,0,200.0,1,[2.5104545454545453],2.5104545454545453,0
18466420,Chaudhary Chaap & Chinese,1,Faridabad,43,Sector 16,"Sector 16, Faridabad",77.3187017,28.4106649,"['Chinese', 'North Indian']",300,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,0,150.0,2,"[2.621023765996344, 2.5104545454545453]",2.5657391557254448,0
18464607,Chings Chinese,1,Faridabad,53,Sector 16,"Sector 16, Faridabad",77.3200132,28.4118307,['Chinese'],300,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,0,150.0,1,[2.621023765996344],2.621023765996344,0
18464631,Food On Wheels,1,Faridabad,55,Sector 16,"Sector 16, Faridabad",77.3202824,28.4120355,['Chinese'],300,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,0,150.0,1,[2.621023765996344],2.621023765996344,0
301170,Gulshan Hotel,1,Faridabad,47,Sector 16,"Sector 16, Faridabad",77.3203273,28.4104693,['North Indian'],250,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,2,125.0,1,[2.5104545454545453],2.5104545454545453,0
18466939,Maa Kali Foods,1,Faridabad,41,Sector 16,"Sector 16, Faridabad",77.3196991,28.4104999,['Chinese'],250,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,0,125.0,1,[2.621023765996344],2.621023765996344,0
18380180,The Street Kitchen,1,Faridabad,48,Sector 16,"Sector 16, Faridabad",77.3185772,28.4107084,"['North Indian', 'Chinese']",400,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,0,200.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,0
18466407,United Kitchen,1,Faridabad,52,Sector 16,"Sector 16, Faridabad",77.3189708,28.4120254,['Fast Food'],500,Indian Rupees(Rs.),0,0,0,0,2,3.1033112582781457,0,0,0,250.0,1,[2.5630916414904332],2.5630916414904332,0
304001,Eat N Treat,1,Faridabad,38,Sector 17,"Sector 17, Faridabad",77.3266023,28.4101024,"['Chinese', 'North Indian']",400,Indian Rupees(Rs.),0,0,0,0,1,2.8,2,2,20,200.0,2,"[2.621023765996344, 2.5104545454545453]",2.5657391557254448,0
8319,Hotel Ekant,1,Faridabad,29,Sector 17,"Sector 17, Faridabad",77.329167,28.4101795,"['North Indian', 'Mughlai', 'Chinese']",700,Indian Rupees(Rs.),0,0,0,0,2,2.7,2,2,39,350.0,3,"[2.5104545454545453, 2.609949748743719, 2.621023765996344]",2.5804760200648693,0
303871,Momo-Cha,1,Faridabad,62,Sector 17,"Sector 17, Faridabad",77.3288978,28.4106029,"['North Indian', 'Chinese']",600,Indian Rupees(Rs.),0,1,0,0,2,2.7,2,2,56,300.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,0
8321,Paradise Inn,1,Faridabad,69,Sector 17,"Sector 17, Faridabad",77.3275764,28.4103725,"['North Indian', 'Mughlai', 'Chinese']",500,Indian Rupees(Rs.),0,0,0,0,2,2.7,2,2,43,250.0,3,"[2.5104545454545453, 2.609949748743719, 2.621023765996344]",2.5804760200648693,0
311047,Red Chilli,1,Faridabad,54,Sector 17,"Sector 17, Faridabad",77.326744,28.4099515,['Chinese'],300,Indian Rupees(Rs.),0,0,0,0,1,2.8,2,2,9,150.0,1,[2.621023765996344],2.621023765996344,0
8320,Shiv Restaurant,1,Faridabad,44,Sector 17,"Sector 17, Faridabad",77.3278324,28.4101647,['North Indian'],400,Indian Rupees(Rs.),0,0,0,0,1,2.7,2,2,20,200.0,1,[2.5104545454545453],2.5104545454545453,0
8308,Sohan Sweets & Namkeen,1,Faridabad,31,Sector 17,"Sector 17, Faridabad",77.3279106,28.4103306,['Mithai'],100,Indian Rupees(Rs.),0,0,0,0,1,3.2,2,2,41,50.0,1,[2.0736842105263156],2.0736842105263156,0
18303717,The Binge Box Cafe,1,Faridabad,50,Sector 17,"Sector 17, Faridabad",77.3279106,28.4105998,['Cafe'],500,Indian Rupees(Rs.),0,0,0,0,2,3.4,2,2,18,250.0,1,[3.321194879089616],3.321194879089616,0
304004,Tmos Moving Feast,1,Faridabad,38,Sector 17,"Sector 17, Faridabad",77.32609671,28.4101156,"['Chinese', 'North Indian']",700,Indian Rupees(Rs.),0,1,0,0,2,3.3,2,2,76,350.0,2,"[2.621023765996344, 2.5104545454545453]",2.5657391557254448,0
18472625,Tmos Cafe Corner,1,Faridabad,43,Sector 17,"Sector 17, Faridabad",77.326227,28.409801,['Cafe'],700,Indian Rupees(Rs.),1,1,0,0,2,3.1033112582781457,0,0,1,350.0,1,[3.321194879089616],3.321194879089616,2
18420432,Parkash Dhaba,1,Faridabad,42,Sector 19,"Sector 19, Faridabad",77.3138205,28.417529,"['North Indian', 'Chinese']",200,Indian Rupees(Rs.),0,0,0,0,1,3.0,2,2,6,100.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,0
9824,Sanjha Chulha,1,Faridabad,45,Sector 19,"Sector 19, Faridabad",77.3144487,28.4175882,"['North Indian', 'Mughlai']",700,Indian Rupees(Rs.),0,1,0,0,2,3.3,2,2,219,350.0,2,"[2.5104545454545453, 2.609949748743719]",2.5602021470991323,0
8029,Hareram Bikanerzaika,1,Faridabad,87,Sector 21,"Sector 21, Faridabad",77.2969594,28.4304159,"['Mithai', 'Street Food']",200,Indian Rupees(Rs.),0,0,0,0,1,2.8,2,2,11,100.0,2,"[2.0736842105263156, 2.356049822064057]",2.2148670162951865,0
312788,Kulcha Paaji,1,Faridabad,42,Sector 21,"Sector 21, Faridabad",77.2967664,28.4317132,['Street Food'],100,Indian Rupees(Rs.),0,0,0,0,1,3.1,2,2,12,50.0,1,[2.356049822064057],2.356049822064057,0
309672,Shree Bikaner Misthan Bhandar,1,Faridabad,28,Sector 21,"Sector 21, Faridabad",77.2964432,28.4301217,"['Street Food', 'South Indian', 'Mithai']",350,Indian Rupees(Rs.),0,0,0,0,1,2.8,2,2,13,175.0,3,"[2.356049822064057, 2.469811320754717, 2.0736842105263156]",2.2998484511150297,0
18359861,"The Hub - Gourmet, Bakers & More",1,Faridabad,86,Sector 21,"Sector 21, Faridabad",0.0,0.0,"['Bakery', 'Fast Food']",200,Indian Rupees(Rs.),0,0,0,0,1,3.0,2,2,7,100.0,2,"[2.4409395973154364, 2.5630916414904332]",2.502015619402935,0
18439547,Anand Dhaba,1,Faridabad,47,Sector 21,"Sector 21, Faridabad",77.2963379,28.4298355,['North Indian'],200,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,1,100.0,1,[2.5104545454545453],2.5104545454545453,0
18241538,Bikaneri Sweets & Restaurant,1,Faridabad,72,Sector 21,"Sector 21, Faridabad",0.0,0.0,"['Mithai', 'North Indian']",250,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,0,125.0,2,"[2.0736842105263156, 2.5104545454545453]",2.2920693779904306,0
18452730,Delicieux Ice Cream Rolls,1,Faridabad,55,Sector 21,"Sector 21, Faridabad",77.2969354,28.4300562,"['Ice Cream', 'Desserts', 'Beverages']",400,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,1,200.0,3,"[2.5831858407079644, 2.978866768759571, 2.7401746724890828]",2.7674090939855396,0
18317486,Flying Tandoor,1,Faridabad,48,Sector 21,"Sector 21, Faridabad",77.291919,28.4221037,"['North Indian', 'Fast Food']",300,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,3,150.0,2,"[2.5104545454545453, 2.5630916414904332]",2.5367730934724895,0
18432933,Food Station,1,Faridabad,71,Sector 21,"Sector 21, Faridabad",0.0,0.0,"['North Indian', 'Mughlai', 'Chinese']",400,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,0,200.0,3,"[2.5104545454545453, 2.609949748743719, 2.621023765996344]",2.5804760200648693,0
18452267,Grub Hub,1,Faridabad,85,Sector 21,"Sector 21, Faridabad",77.2964494,28.4296999,['Asian'],500,Indian Rupees(Rs.),0,0,0,0,2,3.1033112582781457,0,0,1,250.0,1,[3.815021459227468],3.815021459227468,0
18466980,Punjabi Chulha,1,Faridabad,41,Sector 21,"Sector 21, Faridabad",77.2965369,28.4298396,['North Indian'],300,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,3,150.0,1,[2.5104545454545453],2.5104545454545453,0
18469937,Purani Dilli Da Swad,1,Faridabad,48,Sector 21,"Sector 21, Faridabad",77.2966226,28.4301909,"['Street Food', 'Fast Food']",100,Indian Rupees(Rs.),0,0,0,0,1,3.1033112582781457,0,0,2,50.0,2,"[2.356049822064057, 2.5630916414904332]",2.4595707317772453,0
